trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.999, 'e': 0.8402237462387887}",25,-68,-295.9109018251331,"{0: 66, 1: 2, 2: 18, 3: 4, 4: 3}",0
175,False,"{'a': 0.999, 'e': 0.8393835224925499}",20,-87,-303.9425895321757,"{0: 78, 1: 6, 2: 17, 3: 1, 4: 5}",0
176,False,"{'a': 0.999, 'e': 0.8385441389700574}",20,-3,-197.37094331232638,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 4}",0
177,False,"{'a': 0.999, 'e': 0.8377055948310873}",20,6,-9.489481055181777,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
178,False,"{'a': 0.999, 'e': 0.8368678892362562}",25,9,2.4792373841537163,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.999, 'e': 0.83603102134702}",35,-57,-406.346627111114,"{0: 61, 1: 5, 2: 18, 3: 1, 4: 7}",0
180,False,"{'a': 0.999, 'e': 0.8351949903256729}",25,-12,-75.90911058308616,"{0: 25, 1: 4, 2: 6, 3: 2, 4: 0}",0
181,False,"{'a': 0.999, 'e': 0.8343597953353473}",20,-100,-354.97056587033757,"{0: 86, 1: 9, 2: 16, 3: 4, 4: 5}",0
182,False,"{'a': 0.999, 'e': 0.8335254355400119}",25,-100,-448.1442078339531,"{0: 90, 1: 0, 2: 24, 3: 5, 4: 6}",0
183,False,"{'a': 0.999, 'e': 0.832691910104472}",25,-30,-264.00471381812815,"{0: 34, 1: 6, 2: 9, 3: 2, 4: 4}",0
184,False,"{'a': 0.999, 'e': 0.8318592181943675}",20,-6,-107.97281907724229,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 2}",0
185,False,"{'a': 0.999, 'e': 0.8310273589761731}",25,-100,-538.7269035873277,"{0: 80, 1: 12, 2: 20, 3: 6, 4: 7}",0
186,False,"{'a': 0.999, 'e': 0.8301963316171969}",25,15,-7.0202475456067965,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.999, 'e': 0.8293661352855797}",25,-90,-420.6874355384442,"{0: 76, 1: 9, 2: 19, 3: 7, 4: 4}",0
188,False,"{'a': 0.999, 'e': 0.8285367691502942}",30,-100,-707.4905750749062,"{0: 79, 1: 12, 2: 20, 3: 9, 4: 10}",0
189,False,"{'a': 0.999, 'e': 0.8277082323811439}",25,-1,-27.205959623064043,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 0}",1
190,False,"{'a': 0.999, 'e': 0.8268805241487627}",20,-100,-400.8769227858345,"{0: 84, 1: 4, 2: 20, 3: 8, 4: 4}",0
191,False,"{'a': 0.999, 'e': 0.826053643624614}",20,-77,-371.6123489918277,"{0: 62, 1: 6, 2: 20, 3: 6, 4: 3}",0
192,False,"{'a': 0.999, 'e': 0.8252275899809893}",25,-45,-262.7278530500986,"{0: 54, 1: 3, 2: 4, 3: 3, 4: 6}",0
193,False,"{'a': 0.999, 'e': 0.8244023623910083}",25,12,-32.335743945965795,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
194,False,"{'a': 0.999, 'e': 0.8235779600286173}",30,-38,-205.9259760955256,"{0: 46, 1: 5, 2: 13, 3: 2, 4: 2}",0
195,False,"{'a': 0.999, 'e': 0.8227543820685886}",25,13,-37.574034431010816,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
196,False,"{'a': 0.999, 'e': 0.8219316276865201}",25,-5,-114.31273661903371,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
197,False,"{'a': 0.999, 'e': 0.8211096960588335}",25,-18,-221.30687467572062,"{0: 27, 1: 2, 2: 7, 3: 5, 4: 2}",0
198,False,"{'a': 0.999, 'e': 0.8202885863627748}",20,-48,-263.15064210180225,"{0: 46, 1: 6, 2: 9, 3: 3, 4: 4}",0
199,False,"{'a': 0.999, 'e': 0.819468297776412}",20,-2,-108.29716375236825,"{0: 14, 1: 1, 2: 3, 3: 3, 4: 1}",0
200,False,"{'a': 0.999, 'e': 0.8186488294786356}",20,-7,-23.730274376354597,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 0}",0
201,False,"{'a': 0.999, 'e': 0.8178301806491569}",25,-4,-46.43071659024923,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 1}",0
202,False,"{'a': 0.999, 'e': 0.8170123504685077}",30,-60,-180.39369405462025,"{0: 66, 1: 4, 2: 16, 3: 3, 4: 1}",0
203,False,"{'a': 0.999, 'e': 0.8161953381180392}",20,5,-16.371599568671456,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
204,False,"{'a': 0.999, 'e': 0.8153791427799212}",25,-12,-207.6644198075092,"{0: 24, 1: 2, 2: 6, 3: 1, 4: 4}",0
205,False,"{'a': 0.999, 'e': 0.8145637636371413}",35,6,-212.54693477782757,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 5}",1
206,False,"{'a': 0.999, 'e': 0.8137491998735041}",25,1,-144.13245479400214,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 2}",1
207,False,"{'a': 0.999, 'e': 0.8129354506736306}",20,-69,-284.42847055283397,"{0: 64, 1: 5, 2: 14, 3: 1, 4: 5}",0
208,False,"{'a': 0.999, 'e': 0.812122515222957}",20,-81,-373.6107040626746,"{0: 71, 1: 6, 2: 15, 3: 3, 4: 6}",0
209,False,"{'a': 0.999, 'e': 0.8113103927077341}",20,-36,-281.67090728656984,"{0: 34, 1: 9, 2: 7, 3: 1, 4: 5}",0
210,False,"{'a': 0.999, 'e': 0.8104990823150263}",25,-7,-266.13248673967246,"{0: 19, 1: 4, 2: 2, 3: 1, 4: 6}",0
211,False,"{'a': 0.999, 'e': 0.8096885832327113}",25,-94,-253.11958065221768,"{0: 84, 1: 11, 2: 21, 3: 0, 4: 3}",0
212,False,"{'a': 0.999, 'e': 0.8088788946494786}",30,4,-176.01239715685398,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 3}",1
213,False,"{'a': 0.999, 'e': 0.8080700157548291}",25,-52,-369.53928377453747,"{0: 46, 1: 7, 2: 14, 3: 7, 4: 3}",0
214,False,"{'a': 0.999, 'e': 0.8072619457390743}",25,-71,-282.93769002919385,"{0: 71, 1: 6, 2: 11, 3: 4, 4: 4}",0
215,False,"{'a': 0.999, 'e': 0.8064546837933352}",25,-28,-132.60223975728093,"{0: 37, 1: 3, 2: 10, 3: 2, 4: 1}",0
216,False,"{'a': 0.999, 'e': 0.8056482291095418}",20,-4,-65.84811154829877,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",0
217,False,"{'a': 0.999, 'e': 0.8048425808804324}",20,-18,-145.45545098308608,"{0: 27, 1: 5, 2: 2, 3: 1, 4: 3}",0
218,False,"{'a': 0.999, 'e': 0.8040377382995519}",30,-33,-360.5076456019901,"{0: 35, 1: 6, 2: 14, 3: 4, 4: 4}",0
219,False,"{'a': 0.999, 'e': 0.8032337005612523}",30,-54,-235.55707148399003,"{0: 59, 1: 5, 2: 15, 3: 2, 4: 3}",0
220,False,"{'a': 0.999, 'e': 0.8024304668606911}",30,-17,-164.60040472867558,"{0: 30, 1: 5, 2: 9, 3: 1, 4: 2}",0
221,False,"{'a': 0.999, 'e': 0.8016280363938304}",25,16,-64.0029348069717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
222,False,"{'a': 0.999, 'e': 0.8008264083574366}",20,-14,-127.37675894701042,"{0: 23, 1: 3, 2: 5, 3: 1, 4: 2}",0
223,False,"{'a': 0.999, 'e': 0.8000255819490791}",25,-87,-380.78281173862734,"{0: 79, 1: 9, 2: 16, 3: 2, 4: 6}",0
224,False,"{'a': 0.999, 'e': 0.79922555636713}",25,-100,-510.1107919983731,"{0: 85, 1: 9, 2: 20, 3: 2, 4: 9}",0
225,False,"{'a': 0.999, 'e': 0.7984263308107629}",20,-100,-343.7131998924971,"{0: 88, 1: 7, 2: 15, 3: 6, 4: 4}",0
226,False,"{'a': 0.999, 'e': 0.7976279044799521}",25,-100,-465.02170914211433,"{0: 83, 1: 9, 2: 21, 3: 7, 4: 5}",0
227,False,"{'a': 0.999, 'e': 0.7968302765754722}",30,-14,-145.61223853930233,"{0: 31, 1: 4, 2: 5, 3: 2, 4: 2}",0
228,False,"{'a': 0.999, 'e': 0.7960334462988967}",20,10,-12.756876037335788,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
229,False,"{'a': 0.999, 'e': 0.7952374128525979}",30,5,-17.047262402830913,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
230,False,"{'a': 0.999, 'e': 0.7944421754397453}",20,-14,-134.9012982070368,"{0: 23, 1: 5, 2: 2, 3: 2, 4: 2}",0
231,False,"{'a': 0.999, 'e': 0.7936477332643055}",20,-100,-859.4923778139378,"{0: 68, 1: 8, 2: 23, 3: 7, 4: 14}",0
232,False,"{'a': 0.999, 'e': 0.7928540855310412}",25,14,-19.765783896950396,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
233,False,"{'a': 0.999, 'e': 0.7920612314455101}",20,-90,-455.5143588978084,"{0: 73, 1: 6, 2: 22, 3: 2, 4: 7}",0
234,False,"{'a': 0.999, 'e': 0.7912691702140646}",20,-50,-246.49766050438296,"{0: 52, 1: 2, 2: 10, 3: 1, 4: 5}",0
235,False,"{'a': 0.999, 'e': 0.7904779010438505}",20,-38,-134.63198053005772,"{0: 40, 1: 10, 2: 5, 3: 1, 4: 2}",0
236,False,"{'a': 0.999, 'e': 0.7896874231428067}",30,-100,-602.9563204642516,"{0: 81, 1: 17, 2: 17, 3: 7, 4: 8}",0
237,False,"{'a': 0.999, 'e': 0.7888977357196639}",20,-89,-248.03288609824162,"{0: 80, 1: 10, 2: 12, 3: 3, 4: 4}",0
238,False,"{'a': 0.999, 'e': 0.7881088379839443}",20,-19,-162.44101642075032,"{0: 26, 1: 5, 2: 4, 3: 1, 4: 3}",0
239,False,"{'a': 0.999, 'e': 0.7873207291459603}",20,5,-44.89997920673073,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
240,False,"{'a': 0.999, 'e': 0.7865334084168143}",20,-53,-384.6446692223606,"{0: 44, 1: 9, 2: 11, 3: 3, 4: 6}",0
241,False,"{'a': 0.999, 'e': 0.7857468750083975}",25,8,-7.292522484760484,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.999, 'e': 0.7849611281333891}",25,-4,-89.49849729136832,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 2}",0
243,False,"{'a': 0.999, 'e': 0.7841761670052557}",30,-70,-433.2199360134645,"{0: 65, 1: 6, 2: 19, 3: 4, 4: 6}",0
244,False,"{'a': 0.999, 'e': 0.7833919908382505}",20,-5,-57.27631277434347,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
245,False,"{'a': 0.999, 'e': 0.7826085988474122}",20,8,-13.291445472042824,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.999, 'e': 0.7818259902485648}",30,-62,-368.314551419167,"{0: 63, 1: 7, 2: 12, 3: 5, 4: 5}",0
247,False,"{'a': 0.999, 'e': 0.7810441642583162}",25,-11,-62.311853606323396,"{0: 29, 1: 1, 2: 4, 3: 1, 4: 1}",0
248,False,"{'a': 0.999, 'e': 0.780263120094058}",25,-18,-73.17005314038944,"{0: 32, 1: 4, 2: 5, 3: 1, 4: 1}",0
249,False,"{'a': 0.999, 'e': 0.7794828569739639}",25,-44,-301.020583839105,"{0: 48, 1: 3, 2: 10, 3: 3, 4: 5}",0
250,False,"{'a': 0.999, 'e': 0.7787033741169899}",35,13,-9.20152429615433,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
251,False,"{'a': 0.999, 'e': 0.7779246707428729}",35,23,16.055220109393858,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.999, 'e': 0.7771467460721301}",25,-61,-284.17207925196504,"{0: 61, 1: 2, 2: 17, 3: 2, 4: 4}",0
253,False,"{'a': 0.999, 'e': 0.7763695993260579}",20,0,-71.7641810265864,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
254,False,"{'a': 0.999, 'e': 0.7755932297267318}",20,-29,-308.45840953430775,"{0: 30, 1: 2, 2: 11, 3: 0, 4: 6}",0
255,False,"{'a': 0.999, 'e': 0.7748176364970051}",20,-26,-197.29194833891384,"{0: 31, 1: 4, 2: 7, 3: 0, 4: 4}",0
256,False,"{'a': 0.999, 'e': 0.7740428188605081}",25,12,-33.00909972799892,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
257,False,"{'a': 0.999, 'e': 0.7732687760416476}",20,-20,-133.56428169129958,"{0: 26, 1: 2, 2: 9, 3: 2, 4: 1}",0
258,False,"{'a': 0.999, 'e': 0.7724955072656059}",35,-3,-196.70709116397114,"{0: 23, 1: 1, 2: 11, 3: 0, 4: 3}",0
259,False,"{'a': 0.999, 'e': 0.7717230117583403}",30,-14,-210.6813594706156,"{0: 28, 1: 5, 2: 5, 3: 3, 4: 3}",0
260,False,"{'a': 0.999, 'e': 0.770951288746582}",20,11,9.42892482792237,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.999, 'e': 0.7701803374578354}",25,11,-17.80311845822889,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
262,False,"{'a': 0.999, 'e': 0.7694101571203776}",25,3,-34.27698478116185,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 0}",1
263,False,"{'a': 0.999, 'e': 0.7686407469632572}",20,-6,-214.2856181658648,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 4}",0
264,False,"{'a': 0.999, 'e': 0.767872106216294}",25,11,-29.65987556148426,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
265,False,"{'a': 0.999, 'e': 0.7671042341100777}",25,-9,-73.83237277274966,"{0: 28, 1: 2, 2: 1, 3: 1, 4: 2}",0
266,False,"{'a': 0.999, 'e': 0.7663371298759676}",20,-73,-204.9663944277059,"{0: 73, 1: 3, 2: 12, 3: 1, 4: 4}",0
267,False,"{'a': 0.999, 'e': 0.7655707927460916}",30,8,-69.76356559220984,"{0: 13, 1: 4, 2: 3, 3: 2, 4: 0}",1
268,False,"{'a': 0.999, 'e': 0.7648052219533455}",30,-100,-328.86194385645075,"{0: 89, 1: 16, 2: 19, 3: 2, 4: 4}",0
269,False,"{'a': 0.999, 'e': 0.7640404167313921}",25,-21,-150.79302844765746,"{0: 36, 1: 2, 2: 4, 3: 0, 4: 4}",0
270,False,"{'a': 0.999, 'e': 0.7632763763146607}",20,12,-9.108800202753983,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.999, 'e': 0.7625130999383462}",30,-100,-416.34094529447026,"{0: 99, 1: 6, 2: 13, 3: 4, 4: 8}",0
272,False,"{'a': 0.999, 'e': 0.7617505868384078}",35,-77,-358.9673806431464,"{0: 79, 1: 7, 2: 16, 3: 5, 4: 5}",0
273,False,"{'a': 0.999, 'e': 0.7609888362515693}",20,-31,-423.15135523248506,"{0: 31, 1: 4, 2: 5, 3: 2, 4: 9}",0
274,False,"{'a': 0.999, 'e': 0.7602278474153178}",20,15,3.8323444543097827,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.999, 'e': 0.7594676195679024}",20,3,-28.469350832659092,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
276,False,"{'a': 0.999, 'e': 0.7587081519483345}",20,-18,-93.81262530191776,"{0: 26, 1: 5, 2: 5, 3: 1, 4: 1}",0
277,False,"{'a': 0.999, 'e': 0.7579494437963862}",20,-5,-35.46272466567147,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
278,False,"{'a': 0.999, 'e': 0.7571914943525898}",35,-2,-263.51302182215153,"{0: 20, 1: 4, 2: 6, 3: 3, 4: 4}",0
279,False,"{'a': 0.999, 'e': 0.7564343028582372}",20,-91,-485.11319151562174,"{0: 81, 1: 0, 2: 15, 3: 7, 4: 8}",0
280,False,"{'a': 0.999, 'e': 0.755677868555379}",25,-17,-79.72364916444242,"{0: 31, 1: 3, 2: 7, 3: 0, 4: 1}",0
281,False,"{'a': 0.999, 'e': 0.7549221906868236}",20,-100,-212.71129667018445,"{0: 88, 1: 11, 2: 16, 3: 3, 4: 2}",0
282,False,"{'a': 0.999, 'e': 0.7541672684961368}",20,-56,-197.60423133747798,"{0: 54, 1: 3, 2: 13, 3: 5, 4: 1}",0
283,False,"{'a': 0.999, 'e': 0.7534131012276407}",25,-55,-473.60637209388796,"{0: 50, 1: 9, 2: 9, 3: 3, 4: 9}",0
284,False,"{'a': 0.999, 'e': 0.752659688126413}",35,-7,-83.48379020081026,"{0: 29, 1: 1, 2: 11, 3: 1, 4: 0}",0
285,False,"{'a': 0.999, 'e': 0.7519070284382866}",20,-50,-205.6783580829901,"{0: 54, 1: 4, 2: 6, 3: 2, 4: 4}",0
286,False,"{'a': 0.999, 'e': 0.7511551214098483}",30,5,-108.35379052867835,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",1
287,False,"{'a': 0.999, 'e': 0.7504039662884385}",30,4,-138.80293686828117,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 3}",1
288,False,"{'a': 0.999, 'e': 0.7496535623221501}",25,-26,-289.5583944611121,"{0: 32, 1: 0, 2: 14, 3: 0, 4: 5}",0
289,False,"{'a': 0.999, 'e': 0.7489039087598279}",20,-35,-92.2108945242511,"{0: 41, 1: 4, 2: 8, 3: 1, 4: 1}",0
290,False,"{'a': 0.999, 'e': 0.7481550048510681}",25,-40,-115.40755279639238,"{0: 52, 1: 5, 2: 4, 3: 1, 4: 3}",0
291,False,"{'a': 0.999, 'e': 0.747406849846217}",30,-100,-362.89846382379153,"{0: 95, 1: 7, 2: 20, 3: 2, 4: 6}",0
292,False,"{'a': 0.999, 'e': 0.7466594429963708}",20,15,9.84233075759386,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.999, 'e': 0.7459127835533744}",25,14,-6.710554393904921,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.999, 'e': 0.745166870769821}",25,-34,-160.08508633788307,"{0: 38, 1: 4, 2: 14, 3: 3, 4: 0}",0
295,False,"{'a': 0.999, 'e': 0.7444217038990512}",20,-47,-162.2011532425881,"{0: 49, 1: 7, 2: 8, 3: 0, 4: 3}",0
296,False,"{'a': 0.999, 'e': 0.7436772821951522}",20,-48,-395.99307865307355,"{0: 42, 1: 5, 2: 12, 3: 2, 4: 7}",0
297,False,"{'a': 0.999, 'e': 0.742933604912957}",20,-25,-116.84434426224274,"{0: 30, 1: 7, 2: 6, 3: 1, 4: 1}",0
298,False,"{'a': 0.999, 'e': 0.7421906713080441}",20,-12,-78.74792715600218,"{0: 22, 1: 3, 2: 6, 3: 0, 4: 1}",0
299,False,"{'a': 0.999, 'e': 0.741448480636736}",20,-47,-153.2439667798678,"{0: 50, 1: 5, 2: 9, 3: 0, 4: 3}",0
300,False,"{'a': 0.999, 'e': 0.7407070321560992}",20,-41,-266.11142133932793,"{0: 40, 1: 4, 2: 11, 3: 2, 4: 4}",0
301,False,"{'a': 0.999, 'e': 0.7399663251239431}",25,-23,-151.44505004872238,"{0: 33, 1: 3, 2: 9, 3: 1, 4: 2}",0
302,False,"{'a': 0.999, 'e': 0.7392263587988193}",30,-2,-133.46046207902003,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 3}",0
303,False,"{'a': 0.999, 'e': 0.7384871324400204}",30,0,-78.39381995118295,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",1
304,False,"{'a': 0.999, 'e': 0.7377486453075803}",25,-100,-354.24978716728333,"{0: 90, 1: 9, 2: 18, 3: 2, 4: 6}",0
305,False,"{'a': 0.999, 'e': 0.7370108966622728}",20,-6,-40.330376004644855,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 0}",0
306,False,"{'a': 0.999, 'e': 0.7362738857656105}",25,-6,-210.73475209113252,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 4}",0
307,False,"{'a': 0.999, 'e': 0.7355376118798449}",20,-6,-52.28935464903453,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 1}",0
308,False,"{'a': 0.999, 'e': 0.7348020742679651}",20,-100,-166.62431532999128,"{0: 94, 1: 5, 2: 17, 3: 2, 4: 2}",0
309,False,"{'a': 0.999, 'e': 0.734067272193697}",30,-16,-72.6703292983444,"{0: 35, 1: 2, 2: 8, 3: 0, 4: 1}",0
310,False,"{'a': 0.999, 'e': 0.7333332049215034}",20,-20,-112.28695463847255,"{0: 29, 1: 3, 2: 6, 3: 0, 4: 2}",0
311,False,"{'a': 0.999, 'e': 0.7325998717165819}",30,11,-3.297857775686584,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
312,False,"{'a': 0.999, 'e': 0.7318672718448653}",20,-54,-345.17274713199447,"{0: 49, 1: 7, 2: 9, 3: 3, 4: 6}",0
313,False,"{'a': 0.999, 'e': 0.7311354045730205}",20,-95,-256.78559943640107,"{0: 83, 1: 9, 2: 18, 3: 2, 4: 3}",0
314,False,"{'a': 0.999, 'e': 0.7304042691684475}",20,5,-149.9258569815657,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 3}",1
315,False,"{'a': 0.999, 'e': 0.729673864899279}",35,-14,-170.59642481228255,"{0: 35, 1: 4, 2: 6, 3: 1, 4: 3}",0
316,False,"{'a': 0.999, 'e': 0.7289441910343797}",20,12,10.974254660525496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.999, 'e': 0.7282152468433454}",25,-42,-305.96678875776047,"{0: 43, 1: 5, 2: 13, 3: 1, 4: 5}",0
318,False,"{'a': 0.999, 'e': 0.727487031596502}",20,-95,-269.75590199103823,"{0: 86, 1: 6, 2: 16, 3: 3, 4: 4}",0
319,False,"{'a': 0.999, 'e': 0.7267595445649054}",20,-1,-33.10462991257023,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 0}",1
320,False,"{'a': 0.999, 'e': 0.7260327850203405}",25,-21,-269.6958758236362,"{0: 28, 1: 2, 2: 10, 3: 2, 4: 4}",0
321,False,"{'a': 0.999, 'e': 0.7253067522353203}",25,-17,-149.4814598208192,"{0: 28, 1: 5, 2: 5, 3: 2, 4: 2}",0
322,False,"{'a': 0.999, 'e': 0.7245814454830849}",35,-17,-181.84422439458038,"{0: 34, 1: 5, 2: 10, 3: 0, 4: 3}",0
323,False,"{'a': 0.999, 'e': 0.7238568640376019}",20,10,-2.0131286194315954,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.999, 'e': 0.7231330071735642}",25,-9,-20.292128940146767,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 0}",0
325,False,"{'a': 0.999, 'e': 0.7224098741663907}",30,17,-36.89423018080104,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
326,False,"{'a': 0.999, 'e': 0.7216874642922243}",20,-15,-3.217618953248386,"{0: 30, 1: 1, 2: 3, 3: 1, 4: 0}",0
327,False,"{'a': 0.999, 'e': 0.7209657768279321}",25,-100,-284.38630244019663,"{0: 90, 1: 10, 2: 18, 3: 4, 4: 3}",0
328,False,"{'a': 0.999, 'e': 0.7202448110511042}",25,-1,-58.33608129053184,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 1}",1
329,False,"{'a': 0.999, 'e': 0.719524566240053}",25,-85,-339.06895330343616,"{0: 81, 1: 6, 2: 11, 3: 8, 4: 4}",0
330,False,"{'a': 0.999, 'e': 0.718805041673813}",20,-95,-475.3924869072389,"{0: 74, 1: 8, 2: 24, 3: 2, 4: 7}",0
331,False,"{'a': 0.999, 'e': 0.7180862366321391}",25,7,-43.83696080204289,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
332,False,"{'a': 0.999, 'e': 0.7173681503955069}",20,-2,-117.88142160476409,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 2}",0
333,False,"{'a': 0.999, 'e': 0.7166507822451115}",20,8,-69.91024579039517,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
334,False,"{'a': 0.999, 'e': 0.7159341314628663}",20,2,-36.96474399768241,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
335,False,"{'a': 0.999, 'e': 0.7152181973314035}",30,9,-38.20871002795919,"{0: 15, 1: 3, 2: 1, 3: 2, 4: 0}",1
336,False,"{'a': 0.999, 'e': 0.7145029791340721}",25,-14,-203.7997674668832,"{0: 26, 1: 1, 2: 8, 3: 0, 4: 4}",0
337,False,"{'a': 0.999, 'e': 0.713788476154938}",20,-21,-23.63274685510779,"{0: 33, 1: 3, 2: 4, 3: 1, 4: 0}",0
338,False,"{'a': 0.999, 'e': 0.7130746876787831}",20,-5,-8.038033932494809,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
339,False,"{'a': 0.999, 'e': 0.7123616129911043}",25,-22,-176.24858914614921,"{0: 31, 1: 6, 2: 6, 3: 1, 4: 3}",0
340,False,"{'a': 0.999, 'e': 0.7116492513781132}",20,-50,-128.31050926947054,"{0: 50, 1: 3, 2: 15, 3: 2, 4: 0}",0
341,False,"{'a': 0.999, 'e': 0.7109376021267351}",30,0,-20.71931430632845,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",1
342,False,"{'a': 0.999, 'e': 0.7102266645246084}",20,-14,20.766264352210644,"{0: 31, 1: 1, 2: 2, 3: 0, 4: 0}",0
343,False,"{'a': 0.999, 'e': 0.7095164378600838}",20,-44,-116.6232897968394,"{0: 47, 1: 2, 2: 12, 3: 3, 4: 0}",0
344,False,"{'a': 0.999, 'e': 0.7088069214222237}",30,-29,-165.41613349851283,"{0: 37, 1: 8, 2: 11, 3: 2, 4: 1}",0
345,False,"{'a': 0.999, 'e': 0.7080981145008014}",30,12,-69.94589149825136,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
346,False,"{'a': 0.999, 'e': 0.7073900163863006}",30,13,-24.933467707146328,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
347,False,"{'a': 0.999, 'e': 0.7066826263699143}",25,-34,-41.62948269836751,"{0: 48, 1: 2, 2: 7, 3: 2, 4: 0}",0
348,False,"{'a': 0.999, 'e': 0.7059759437435444}",35,9,-50.4719027675616,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
349,False,"{'a': 0.999, 'e': 0.7052699677998009}",25,9,-51.0738910626544,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
350,False,"{'a': 0.999, 'e': 0.704564697832001}",20,-1,-112.83137383562217,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 2}",1
351,False,"{'a': 0.999, 'e': 0.7038601331341691}",20,10,-25.732928614684415,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
352,False,"{'a': 0.999, 'e': 0.7031562730010349}",20,12,2.92920072887582,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.999, 'e': 0.7024531167280339}",20,-7,-109.82952503953712,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 3}",0
354,False,"{'a': 0.999, 'e': 0.7017506636113058}",30,16,-49.583692393569834,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
355,False,"{'a': 0.999, 'e': 0.7010489129476946}",20,14,10.321880823901969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
